product_id,name,manufacturer,batch_id,manufacture_date,current_location,status
PRD-9452,Component-9452,S10,TX00373,06:08.7,NY,FLAGGED
PRD-9036,Component-9036,S2,TX00374,06:08.7,Chicago,FLAGGED
PRD-9159,Component-9159,S4,TX00375,06:08.7,Chicago,FLAGGED
PRD-9008,Component-9008,S6,TX00376,06:08.7,LA,FLAGGED
PRD-9232,Component-9232,S5,TX00377,06:08.7,NY,VERIFIED
PRD-9098,Component-9098,S1,TX00378,06:08.7,LA,VERIFIED
PRD-9658,Component-9658,S6,TX00379,06:08.7,SF,FLAGGED
PRD-9815,Component-9815,S1,TX00380,06:08.7,SF,FLAGGED
PRD-9207,Component-9207,S3,TX00381,06:08.7,Chicago,FLAGGED
PRD-9130,Component-9130,S10,TX00382,06:08.7,LA,FLAGGED
PRD-9403,Component-9403,S5,TX00383,06:08.7,NY,VERIFIED
PRD-9151,Component-9151,S10,TX00384,06:08.7,NY,FLAGGED
PRD-9053,Component-9053,S5,TX00385,06:08.7,Chicago,FLAGGED
PRD-9119,Component-9119,S10,TX00386,06:08.7,Chicago,VERIFIED
PRD-9672,Component-9672,S6,TX00387,06:08.7,LA,VERIFIED
PRD-9919,Component-9919,S10,TX00388,06:08.7,Chicago,FLAGGED
PRD-9627,Component-9627,S8,TX00389,06:08.7,Chicago,VERIFIED
PRD-9586,Component-9586,S5,TX00390,06:08.7,Chicago,FLAGGED
PRD-9624,Component-9624,S1,TX00391,06:08.7,SF,FLAGGED
PRD-9967,Component-9967,S5,TX00392,06:08.7,LA,FLAGGED
PRD-9419,Component-9419,S3,TX00393,06:08.7,NY,VERIFIED
PRD-9421,Component-9421,S4,TX00394,06:08.7,NY,VERIFIED
PRD-9103,Component-9103,S8,TX00395,06:08.7,LA,FLAGGED
PRD-9851,Component-9851,S7,TX00396,06:08.7,Chicago,VERIFIED
PRD-9253,Component-9253,S5,TX00397,06:08.7,Chicago,FLAGGED
PRD-9226,Component-9226,S2,TX00398,06:08.7,NY,FLAGGED
PRD-9111,Component-9111,S6,TX00399,06:08.7,SF,FLAGGED
PRD-9509,Component-9509,S6,TX00400,06:08.7,LA,FLAGGED
PRD-9472,Component-9472,S10,TX00401,06:08.7,Chicago,FLAGGED
PRD-9098,Component-9098,S10,TX00402,06:08.7,SF,FLAGGED
PRD-9152,Component-9152,S6,TX00403,06:08.7,SF,FLAGGED
PRD-9860,Component-9860,S9,TX00404,06:08.7,Chicago,FLAGGED
PRD-9913,Component-9913,S8,TX00405,06:08.7,LA,FLAGGED
PRD-9895,Component-9895,S8,TX00406,06:08.7,LA,VERIFIED
PRD-9877,Component-9877,S1,TX00407,06:08.7,NY,FLAGGED
PRD-9337,Component-9337,S5,TX00408,06:08.7,NY,VERIFIED
PRD-9705,Component-9705,S7,TX00409,06:08.7,LA,FLAGGED
PRD-9821,Component-9821,S6,TX00410,06:08.7,Chicago,FLAGGED
PRD-9162,Component-9162,S5,TX00411,06:08.7,LA,FLAGGED
PRD-9719,Component-9719,S8,TX00412,06:08.7,NY,FLAGGED
PRD-9956,Component-9956,S3,TX00413,06:08.7,NY,FLAGGED
PRD-9680,Component-9680,S6,TX00414,06:08.7,NY,FLAGGED
PRD-9995,Component-9995,S5,TX00415,06:08.7,LA,FLAGGED
PRD-9160,Component-9160,S8,TX00416,06:08.7,LA,VERIFIED
PRD-9579,Component-9579,S4,TX00417,06:08.7,Chicago,FLAGGED
PRD-9800,Component-9800,S8,TX00418,06:08.7,NY,VERIFIED
PRD-9397,Component-9397,S10,TX00419,06:08.7,SF,FLAGGED
PRD-9276,Component-9276,S2,TX00420,06:08.7,SF,FLAGGED
PRD-9815,Component-9815,S9,TX00421,06:08.7,Chicago,VERIFIED
PRD-9915,Component-9915,S9,TX00422,06:08.7,Chicago,FLAGGED
PRD-9503,Component-9503,S10,TX00423,06:08.7,NY,FLAGGED
PRD-9895,Component-9895,S10,TX00424,06:08.7,LA,FLAGGED
PRD-9391,Component-9391,S6,TX00425,06:08.7,LA,FLAGGED
PRD-9134,Component-9134,S4,TX00426,06:08.7,SF,FLAGGED
PRD-9194,Component-9194,S4,TX00427,06:08.7,NY,FLAGGED
PRD-9400,Component-9400,S6,TX00428,06:08.7,SF,FLAGGED
PRD-9639,Component-9639,S5,TX00408,06:08.7,SF,FLAGGED
PRD-9032,Component-9032,S6,TX00430,06:08.7,NY,FLAGGED
PRD-9687,Component-9687,S7,TX00431,06:08.7,Chicago,FLAGGED
PRD-9459,Component-9459,S7,TX00432,06:08.7,SF,VERIFIED
PRD-9954,Component-9954,S9,TX00433,06:08.7,Chicago,VERIFIED
PRD-9882,Component-9882,S8,TX00434,06:08.7,LA,VERIFIED
PRD-9469,Component-9469,S6,TX00435,06:08.7,SF,VERIFIED
PRD-9374,Component-9374,S6,TX00436,06:08.7,NY,FLAGGED
PRD-9021,Component-9021,S5,TX00437,06:08.7,Chicago,FLAGGED
PRD-9749,Component-9749,S1,TX00438,06:08.7,LA,VERIFIED
PRD-9669,Component-9669,S9,TX00439,06:08.7,LA,VERIFIED
PRD-9037,Component-9037,S9,TX00440,06:08.7,SF,FLAGGED
PRD-9208,Component-9208,S9,TX00441,06:08.7,LA,VERIFIED
PRD-9364,Component-9364,S8,TX00442,06:08.7,NY,FLAGGED
PRD-9562,Component-9562,S10,TX00443,06:08.7,SF,FLAGGED
PRD-9437,Component-9437,S3,TX00444,06:08.7,LA,FLAGGED
PRD-9775,Component-9775,S1,TX00445,06:08.7,NY,FLAGGED
PRD-9282,Component-9282,S8,TX00446,06:08.7,Chicago,FLAGGED
PRD-9026,Component-9026,S7,TX00447,06:08.7,Chicago,VERIFIED
PRD-9225,Component-9225,S5,TX00448,06:08.7,SF,FLAGGED
PRD-9276,Component-9276,S10,TX00449,06:08.7,NY,FLAGGED
PRD-9797,Component-9797,S7,TX00450,06:08.7,LA,FLAGGED
PRD-9608,Component-9608,S10,TX00451,06:08.7,SF,VERIFIED
PRD-9283,Component-9283,S4,TX00452,06:08.7,SF,FLAGGED
PRD-9878,Component-9878,S9,TX00453,06:08.7,LA,FLAGGED
PRD-9959,Component-9959,S10,TX00454,06:08.7,NY,FLAGGED
PRD-9480,Component-9480,S2,TX00455,06:08.7,LA,VERIFIED
PRD-9452,Component-9452,S9,TX00456,06:08.7,Chicago,FLAGGED
PRD-9828,Component-9828,S9,TX00457,06:08.7,SF,FLAGGED
PRD-9815,Component-9815,S5,TX00458,06:08.7,Chicago,FLAGGED
PRD-9658,Component-9658,S1,TX00459,06:08.7,SF,VERIFIED
PRD-9515,Component-9515,S7,TX00460,06:08.7,LA,FLAGGED
PRD-9546,Component-9546,S10,TX00461,06:08.7,NY,FLAGGED
PRD-9191,Component-9191,S10,TX00462,06:08.7,LA,FLAGGED
PRD-9048,Component-9048,S4,TX00463,06:08.7,Chicago,FLAGGED
PRD-9511,Component-9511,S9,TX00464,06:08.7,NY,FLAGGED
PRD-9016,Component-9016,S6,TX00465,06:08.7,NY,VERIFIED
PRD-9171,Component-9171,S3,TX00466,06:08.7,SF,FLAGGED
PRD-9219,Component-9219,S6,TX00467,06:08.7,NY,FLAGGED
PRD-9157,Component-9157,S10,TX00468,06:08.7,SF,FLAGGED
PRD-9476,Component-9476,S6,TX00469,06:08.7,NY,FLAGGED
PRD-9045,Component-9045,S5,TX00470,06:08.7,NY,FLAGGED
PRD-9372,Component-9372,S2,TX00471,06:08.7,SF,FLAGGED
PRD-9517,Component-9517,S10,TX00472,06:08.7,NY,FLAGGED
PRD-9098,Component-9098,S10,TX00473,06:08.7,LA,FLAGGED
PRD-9891,Component-9891,S2,TX00474,06:08.7,NY,VERIFIED
PRD-9744,Component-9744,S7,TX00475,06:08.7,Chicago,FLAGGED
PRD-9036,Component-9036,S2,TX00476,06:08.7,SF,VERIFIED
PRD-9279,Component-9279,S6,TX00477,06:08.7,SF,FLAGGED
PRD-9348,Component-9348,S5,TX00478,06:08.7,LA,FLAGGED
PRD-9496,Component-9496,S4,TX00479,06:08.7,Chicago,FLAGGED
PRD-9301,Component-9301,S7,TX00480,06:08.7,NY,FLAGGED
PRD-9180,Component-9180,S8,TX00481,06:08.7,LA,FLAGGED
PRD-9606,Component-9606,S4,TX00482,06:08.7,NY,FLAGGED
PRD-9098,Component-9098,S1,TX00483,06:08.7,LA,FLAGGED
PRD-9699,Component-9699,S1,TX00484,06:08.7,SF,VERIFIED
PRD-9992,Component-9992,S1,TX00485,06:08.7,Chicago,VERIFIED
PRD-9115,Component-9115,S1,TX00486,06:08.7,SF,FLAGGED
PRD-9190,Component-9190,S5,TX00487,06:08.7,LA,FLAGGED
PRD-9252,Component-9252,S4,TX00488,06:08.7,NY,FLAGGED
PRD-9980,Component-9980,S9,TX00489,06:08.7,Chicago,VERIFIED
PRD-9927,Component-9927,S3,TX00490,06:08.7,NY,FLAGGED
PRD-9982,Component-9982,S7,TX00491,06:08.7,SF,FLAGGED
PRD-9160,Component-9160,S8,TX00492,06:08.7,NY,VERIFIED
PRD-9255,Component-9255,S6,TX00493,06:08.7,LA,FLAGGED
PRD-9322,Component-9322,S10,TX00494,06:08.7,Chicago,FLAGGED
PRD-9127,Component-9127,S1,TX00495,06:08.7,Chicago,FLAGGED
PRD-9017,Component-9017,S8,TX00496,06:08.7,Chicago,FLAGGED
PRD-9792,Component-9792,S10,TX00497,06:08.7,LA,FLAGGED
PRD-9734,Component-9734,S3,TX00498,06:08.7,NY,FLAGGED
PRD-9565,Component-9565,S8,TX00499,06:08.7,Chicago,FLAGGED
PRD-9569,Component-9569,S4,TX00500,06:08.7,SF,VERIFIED
PRD-9322,Component-9322,S8,TX00501,06:08.7,SF,VERIFIED
PRD-9871,Component-9871,S1,TX00502,06:08.7,SF,FLAGGED
PRD-9685,Component-9685,S3,TX00503,06:08.7,SF,FLAGGED
PRD-9791,Component-9791,S6,TX00504,06:08.7,SF,FLAGGED
PRD-9625,Component-9625,S9,TX00505,06:08.7,LA,FLAGGED
PRD-9287,Component-9287,S2,TX00506,06:08.7,NY,VERIFIED
PRD-9942,Component-9942,S1,TX00507,06:08.7,LA,FLAGGED
PRD-9853,Component-9853,S10,TX00508,06:08.7,SF,FLAGGED
PRD-9662,Component-9662,S3,TX00509,06:08.7,SF,FLAGGED
PRD-9961,Component-9961,S4,TX00510,06:08.7,Chicago,FLAGGED
PRD-9638,Component-9638,S5,TX00511,06:08.7,Chicago,VERIFIED
PRD-9154,Component-9154,S3,TX00512,06:08.7,NY,FLAGGED
PRD-9489,Component-9489,S10,TX00513,06:08.7,NY,FLAGGED
PRD-9385,Component-9385,S2,TX00514,06:08.7,NY,FLAGGED
PRD-9985,Component-9985,S2,TX00515,06:08.7,LA,FLAGGED
PRD-9784,Component-9784,S7,TX00516,06:08.7,Chicago,FLAGGED
PRD-9103,Component-9103,S9,TX00517,06:08.7,NY,VERIFIED
PRD-9928,Component-9928,S10,TX00518,06:08.7,Chicago,VERIFIED
PRD-9392,Component-9392,S2,TX00519,06:08.7,Chicago,FLAGGED
PRD-9810,Component-9810,S7,TX00520,06:08.7,Chicago,FLAGGED
PRD-9245,Component-9245,S7,TX00521,06:08.7,Chicago,VERIFIED
PRD-9175,Component-9175,S7,TX00522,06:08.7,Chicago,FLAGGED
PRD-9038,Component-9038,S3,TX00523,06:08.7,Chicago,FLAGGED
PRD-9476,Component-9476,S7,TX00524,06:08.7,LA,FLAGGED
PRD-9681,Component-9681,S1,TX00525,06:08.7,SF,FLAGGED
PRD-9758,Component-9758,S10,TX00526,06:08.7,Chicago,VERIFIED
PRD-9537,Component-9537,S1,TX00527,06:08.7,LA,VERIFIED
PRD-9866,Component-9866,S5,TX00528,06:08.7,NY,VERIFIED
PRD-9817,Component-9817,S2,TX00508,06:08.7,LA,VERIFIED
PRD-9920,Component-9920,S9,TX00530,06:08.7,LA,FLAGGED
PRD-9407,Component-9407,S7,TX00531,06:08.7,LA,VERIFIED
PRD-9524,Component-9524,S4,TX00532,06:08.7,Chicago,VERIFIED
PRD-9827,Component-9827,S4,TX00533,06:08.7,NY,FLAGGED
PRD-9505,Component-9505,S2,TX00534,06:08.7,LA,FLAGGED
PRD-9902,Component-9902,S5,TX00535,06:08.7,NY,FLAGGED
PRD-9824,Component-9824,S4,TX00536,06:08.7,LA,FLAGGED
PRD-9035,Component-9035,S1,TX00537,06:08.7,Chicago,FLAGGED
PRD-9684,Component-9684,S8,TX00538,06:08.7,LA,FLAGGED
PRD-9019,Component-9019,S3,TX00539,06:08.7,LA,FLAGGED
PRD-9320,Component-9320,S6,TX00540,06:08.7,NY,FLAGGED
PRD-9775,Component-9775,S4,TX00541,06:08.7,NY,VERIFIED
PRD-9511,Component-9511,S9,TX00542,06:08.7,NY,FLAGGED
PRD-9399,Component-9399,S7,TX00543,06:08.7,SF,FLAGGED
PRD-9653,Component-9653,S9,TX00544,06:08.7,NY,VERIFIED
PRD-9971,Component-9971,S10,TX00545,06:08.7,LA,FLAGGED
PRD-9882,Component-9882,S3,TX00546,06:08.7,SF,FLAGGED
PRD-9470,Component-9470,S1,TX00547,06:08.7,NY,VERIFIED
PRD-9142,Component-9142,S5,TX00548,06:08.7,Chicago,VERIFIED
PRD-9091,Component-9091,S3,TX00549,06:08.7,NY,FLAGGED
PRD-9353,Component-9353,S6,TX00550,06:08.7,Chicago,FLAGGED
PRD-9833,Component-9833,S8,TX00551,06:08.7,SF,FLAGGED
PRD-9799,Component-9799,S4,TX00552,06:08.7,Chicago,FLAGGED
PRD-9726,Component-9726,S5,TX00553,06:08.7,SF,FLAGGED
PRD-9958,Component-9958,S5,TX00554,06:08.7,Chicago,VERIFIED
PRD-9853,Component-9853,S4,TX00555,06:08.7,NY,VERIFIED
PRD-9050,Component-9050,S4,TX00556,06:08.7,SF,FLAGGED
PRD-9664,Component-9664,S4,TX00557,06:08.7,LA,VERIFIED
PRD-9697,Component-9697,S4,TX00558,06:08.7,LA,FLAGGED
PRD-9574,Component-9574,S4,TX00559,06:08.7,LA,VERIFIED
PRD-9189,Component-9189,S5,TX00560,06:08.7,NY,FLAGGED
PRD-9124,Component-9124,S2,TX00561,06:08.7,LA,FLAGGED
PRD-9149,Component-9149,S2,TX00562,06:08.7,SF,FLAGGED
PRD-9313,Component-9313,S9,TX00563,06:08.7,LA,FLAGGED
PRD-9569,Component-9569,S2,TX00564,06:08.7,SF,VERIFIED
PRD-9341,Component-9341,S6,TX00565,06:08.7,LA,FLAGGED
PRD-9304,Component-9304,S2,TX00566,06:08.7,Chicago,FLAGGED
PRD-9691,Component-9691,S5,TX00567,06:08.7,SF,FLAGGED
PRD-9681,Component-9681,S4,TX00568,06:08.7,LA,VERIFIED
PRD-9837,Component-9837,S7,TX00569,06:08.7,LA,FLAGGED
PRD-9782,Component-9782,S7,TX00570,06:08.7,LA,FLAGGED
PRD-9053,Component-9053,S6,TX00571,06:08.7,SF,FLAGGED
PRD-9443,Component-9443,S10,TX00572,06:08.7,SF,FLAGGED
PRD-9612,Component-9612,S5,TX00573,06:08.7,LA,VERIFIED
PRD-9992,Component-9992,S1,TX00574,06:08.7,Chicago,FLAGGED
PRD-9263,Component-9263,S3,TX00575,06:08.7,SF,FLAGGED
PRD-9052,Component-9052,S9,TX00576,06:08.7,SF,FLAGGED
PRD-9571,Component-9571,S1,TX00577,06:08.7,Chicago,FLAGGED
PRD-9619,Component-9619,S5,TX00578,06:08.7,NY,FLAGGED
PRD-9004,Component-9004,S2,TX00579,06:08.7,Chicago,FLAGGED
PRD-9102,Component-9102,S4,TX00580,06:08.7,LA,VERIFIED
PRD-9195,Component-9195,S1,TX00581,06:08.7,SF,VERIFIED
PRD-9773,Component-9773,S3,TX00582,06:08.7,SF,FLAGGED
PRD-9876,Component-9876,S10,TX00583,06:08.7,SF,VERIFIED
PRD-9991,Component-9991,S7,TX00584,06:08.7,SF,FLAGGED
PRD-9883,Component-9883,S10,TX00585,06:08.7,NY,FLAGGED
PRD-9349,Component-9349,S3,TX00586,06:08.7,SF,FLAGGED
PRD-9046,Component-9046,S4,TX00587,06:08.7,SF,FLAGGED
PRD-9866,Component-9866,S2,TX00588,06:08.7,NY,VERIFIED
PRD-9822,Component-9822,S3,TX00589,06:08.7,LA,FLAGGED
PRD-9935,Component-9935,S9,TX00590,06:08.7,LA,FLAGGED
PRD-9819,Component-9819,S3,TX00591,06:08.7,NY,FLAGGED
PRD-9655,Component-9655,S5,TX00592,06:08.7,LA,FLAGGED
PRD-9268,Component-9268,S2,TX00593,06:08.7,LA,FLAGGED
PRD-9369,Component-9369,S4,TX00594,06:08.7,Chicago,VERIFIED
PRD-9635,Component-9635,S7,TX00595,06:08.7,Chicago,FLAGGED
PRD-9105,Component-9105,S7,TX00596,06:08.7,Chicago,FLAGGED
PRD-9669,Component-9669,S3,TX00597,06:08.7,NY,FLAGGED
PRD-9658,Component-9658,S5,TX00598,06:08.7,SF,FLAGGED
PRD-9656,Component-9656,S1,TX00599,06:08.7,NY,FLAGGED
PRD-9119,Component-9119,S10,TX00600,06:08.7,NY,FLAGGED
PRD-9830,Component-9830,S10,TX00601,06:08.7,NY,FLAGGED
PRD-9786,Component-9786,S10,TX00602,06:08.7,NY,FLAGGED
PRD-9603,Component-9603,S1,TX00603,06:08.7,Chicago,VERIFIED
PRD-9057,Component-9057,S5,TX00604,06:08.7,NY,VERIFIED
PRD-9950,Component-9950,S10,TX00605,06:08.7,Chicago,FLAGGED
PRD-9345,Component-9345,S9,TX00606,06:08.7,SF,FLAGGED
PRD-9740,Component-9740,S1,TX00607,06:08.7,LA,FLAGGED
PRD-9473,Component-9473,S1,TX00608,06:08.7,Chicago,FLAGGED
PRD-9116,Component-9116,S4,TX00609,06:08.7,NY,FLAGGED
PRD-9808,Component-9808,S4,TX00610,06:08.7,SF,VERIFIED
PRD-9790,Component-9790,S2,TX00611,06:08.7,NY,VERIFIED
PRD-9126,Component-9126,S9,TX00612,06:08.7,SF,FLAGGED
PRD-9392,Component-9392,S9,TX00613,06:08.7,LA,FLAGGED
PRD-9907,Component-9907,S2,TX00614,06:08.7,SF,VERIFIED
PRD-9640,Component-9640,S9,TX00615,06:08.7,SF,VERIFIED
PRD-9057,Component-9057,S6,TX00616,06:08.7,LA,VERIFIED
PRD-9633,Component-9633,S8,TX00617,06:08.7,LA,FLAGGED
PRD-9512,Component-9512,S10,TX00618,06:08.7,SF,FLAGGED
PRD-9750,Component-9750,S4,TX00619,06:08.7,NY,FLAGGED
PRD-9801,Component-9801,S2,TX00620,06:08.7,Chicago,FLAGGED
PRD-9095,Component-9095,S2,TX00621,06:08.7,NY,FLAGGED
PRD-9637,Component-9637,S9,TX00622,06:08.7,Chicago,FLAGGED
PRD-9117,Component-9117,S1,TX00623,06:08.7,LA,VERIFIED
PRD-9559,Component-9559,S7,TX00624,06:08.7,NY,FLAGGED
PRD-9600,Component-9600,S3,TX00625,06:08.7,LA,FLAGGED
PRD-9487,Component-9487,S3,TX00626,06:08.7,SF,FLAGGED
PRD-9236,Component-9236,S2,TX00627,06:08.7,SF,FLAGGED
PRD-9884,Component-9884,S10,TX00628,06:08.7,NY,FLAGGED
PRD-9896,Component-9896,S6,TX00608,06:08.7,LA,FLAGGED
PRD-9271,Component-9271,S10,TX00630,06:08.7,NY,FLAGGED
PRD-9188,Component-9188,S2,TX00631,06:08.7,NY,VERIFIED
PRD-9998,Component-9998,S10,TX00632,06:08.7,Chicago,FLAGGED
PRD-9703,Component-9703,S4,TX00633,06:08.7,SF,FLAGGED
PRD-9446,Component-9446,S10,TX00634,06:08.7,NY,FLAGGED
PRD-9580,Component-9580,S9,TX00635,06:08.7,SF,FLAGGED
PRD-9789,Component-9789,S9,TX00636,06:08.7,Chicago,FLAGGED
PRD-9860,Component-9860,S6,TX00637,06:08.7,LA,FLAGGED
PRD-9246,Component-9246,S4,TX00638,06:08.7,NY,FLAGGED
PRD-9962,Component-9962,S7,TX00639,06:08.7,SF,FLAGGED
PRD-9075,Component-9075,S1,TX00640,06:08.7,NY,FLAGGED
PRD-9153,Component-9153,S4,TX00641,06:08.7,LA,FLAGGED
PRD-9655,Component-9655,S5,TX00642,06:08.7,NY,VERIFIED
PRD-9434,Component-9434,S8,TX00643,06:08.7,NY,FLAGGED
PRD-9996,Component-9996,S2,TX00644,06:08.7,SF,FLAGGED
PRD-9085,Component-9085,S5,TX00645,06:08.7,LA,FLAGGED
PRD-9696,Component-9696,S6,TX00646,06:08.7,Chicago,FLAGGED
PRD-9284,Component-9284,S5,TX00647,06:08.7,LA,FLAGGED
PRD-9973,Component-9973,S9,TX00648,06:08.7,LA,FLAGGED
PRD-9219,Component-9219,S10,TX00649,06:08.7,Chicago,FLAGGED
PRD-9068,Component-9068,S1,TX00650,06:08.7,NY,FLAGGED
PRD-9046,Component-9046,S3,TX00651,06:08.7,SF,FLAGGED
PRD-9093,Component-9093,S2,TX00652,06:08.7,NY,FLAGGED
PRD-9749,Component-9749,S3,TX00653,06:08.7,NY,FLAGGED
PRD-9957,Component-9957,S10,TX00654,06:08.7,Chicago,FLAGGED
PRD-9452,Component-9452,S9,TX00655,06:08.7,Chicago,FLAGGED
PRD-9203,Component-9203,S9,TX00656,06:08.7,NY,FLAGGED
PRD-9911,Component-9911,S10,TX00657,06:08.7,LA,FLAGGED
PRD-9217,Component-9217,S2,TX00658,06:08.7,SF,VERIFIED
PRD-9473,Component-9473,S3,TX00659,06:08.7,LA,FLAGGED
PRD-9431,Component-9431,S4,TX00660,06:08.7,NY,FLAGGED
PRD-9340,Component-9340,S9,TX00661,06:08.7,NY,FLAGGED
PRD-9550,Component-9550,S3,TX00662,06:08.7,SF,FLAGGED
PRD-9611,Component-9611,S7,TX00663,06:08.7,LA,FLAGGED
PRD-9288,Component-9288,S3,TX00664,06:08.7,NY,FLAGGED
PRD-9253,Component-9253,S7,TX00665,06:08.7,NY,FLAGGED
PRD-9733,Component-9733,S7,TX00666,06:08.7,Chicago,FLAGGED
PRD-9356,Component-9356,S9,TX00667,06:08.7,SF,FLAGGED
PRD-9022,Component-9022,S2,TX00668,06:08.7,Chicago,FLAGGED
PRD-9761,Component-9761,S6,TX00669,06:08.7,Chicago,FLAGGED
PRD-9521,Component-9521,S9,TX00670,06:08.7,Chicago,FLAGGED
PRD-9757,Component-9757,S2,TX00671,06:08.7,NY,FLAGGED
PRD-9836,Component-9836,S2,TX00672,06:08.7,LA,VERIFIED
PRD-9099,Component-9099,S5,TX00673,06:08.7,Chicago,FLAGGED
PRD-9801,Component-9801,S10,TX00674,06:08.7,LA,VERIFIED
PRD-9179,Component-9179,S10,TX00675,06:08.7,NY,FLAGGED
PRD-9222,Component-9222,S10,TX00676,06:08.7,Chicago,FLAGGED
PRD-9905,Component-9905,S8,TX00677,06:08.7,NY,VERIFIED
PRD-9761,Component-9761,S9,TX00678,06:08.7,Chicago,FLAGGED
PRD-9658,Component-9658,S2,TX00679,06:08.7,Chicago,VERIFIED
PRD-9441,Component-9441,S5,TX00680,06:08.7,NY,FLAGGED
PRD-9607,Component-9607,S7,TX00681,06:08.7,SF,FLAGGED
PRD-9768,Component-9768,S6,TX00682,06:08.7,SF,FLAGGED
PRD-9324,Component-9324,S6,TX00683,06:08.7,LA,FLAGGED
PRD-9515,Component-9515,S7,TX00684,06:08.7,LA,FLAGGED
PRD-9015,Component-9015,S3,TX00685,06:08.7,NY,VERIFIED
PRD-9791,Component-9791,S3,TX00686,06:08.7,NY,FLAGGED
PRD-9335,Component-9335,S10,TX00687,06:08.7,NY,FLAGGED
PRD-9758,Component-9758,S9,TX00688,06:08.7,SF,VERIFIED
PRD-9257,Component-9257,S8,TX00689,06:08.7,SF,FLAGGED
PRD-9496,Component-9496,S5,TX00690,06:08.7,Chicago,FLAGGED
PRD-9987,Component-9987,S6,TX00691,06:08.7,Chicago,VERIFIED
PRD-9895,Component-9895,S10,TX00692,06:08.7,NY,VERIFIED
PRD-9159,Component-9159,S1,TX00693,06:08.7,NY,FLAGGED
PRD-9474,Component-9474,S10,TX00694,06:08.7,LA,FLAGGED
PRD-9851,Component-9851,S1,TX00695,06:08.7,SF,VERIFIED
PRD-9663,Component-9663,S4,TX00696,06:08.7,NY,VERIFIED
PRD-9907,Component-9907,S2,TX00697,06:08.7,SF,FLAGGED
PRD-9689,Component-9689,S7,TX00698,06:08.7,NY,FLAGGED
PRD-9674,Component-9674,S2,TX00699,06:08.7,Chicago,FLAGGED
PRD-9379,Component-9379,S10,TX00700,06:08.7,NY,VERIFIED
PRD-9544,Component-9544,S2,TX00701,06:08.7,Chicago,VERIFIED
PRD-9928,Component-9928,S5,TX00702,06:08.7,LA,FLAGGED
PRD-9956,Component-9956,S4,TX00703,06:08.7,LA,FLAGGED
PRD-9690,Component-9690,S8,TX00704,06:08.7,LA,VERIFIED
PRD-9426,Component-9426,S4,TX00705,06:08.7,NY,VERIFIED
PRD-9612,Component-9612,S6,TX00706,06:08.7,LA,FLAGGED
PRD-9267,Component-9267,S5,TX00707,06:08.7,NY,FLAGGED
PRD-9834,Component-9834,S2,TX00708,06:08.7,SF,FLAGGED
PRD-9576,Component-9576,S8,TX00709,06:08.7,Chicago,FLAGGED
PRD-9416,Component-9416,S2,TX00710,06:08.7,SF,VERIFIED
PRD-9167,Component-9167,S9,TX00711,06:08.7,NY,FLAGGED
PRD-9841,Component-9841,S9,TX00712,06:08.7,LA,FLAGGED
PRD-9042,Component-9042,S3,TX00713,06:08.7,Chicago,FLAGGED
PRD-9555,Component-9555,S4,TX00714,06:08.7,LA,FLAGGED
PRD-9284,Component-9284,S8,TX00715,06:08.7,SF,VERIFIED
PRD-9396,Component-9396,S9,TX00716,06:08.7,NY,FLAGGED
PRD-9011,Component-9011,S3,TX00717,06:08.7,Chicago,FLAGGED
PRD-9606,Component-9606,S5,TX00718,06:08.7,Chicago,FLAGGED
PRD-9301,Component-9301,S8,TX00719,06:08.7,NY,VERIFIED
PRD-9897,Component-9897,S3,TX00720,06:08.7,NY,FLAGGED
PRD-9252,Component-9252,S7,TX00721,06:08.7,Chicago,FLAGGED
PRD-9498,Component-9498,S8,TX00722,06:08.7,SF,FLAGGED
PRD-9753,Component-9753,S10,TX00723,06:08.7,SF,VERIFIED
PRD-9034,Component-9034,S3,TX00724,06:08.7,LA,FLAGGED
PRD-9726,Component-9726,S2,TX00725,06:08.7,Chicago,VERIFIED
PRD-9848,Component-9848,S10,TX00726,06:08.7,NY,FLAGGED
PRD-9089,Component-9089,S7,TX00727,06:08.7,NY,FLAGGED
PRD-9775,Component-9775,S9,TX00728,06:08.7,NY,FLAGGED
PRD-9604,Component-9604,S1,TX00708,06:08.7,NY,FLAGGED
PRD-9921,Component-9921,S3,TX00730,06:08.7,Chicago,VERIFIED
PRD-9969,Component-9969,S5,TX00731,06:08.7,SF,VERIFIED
PRD-9601,Component-9601,S3,TX00732,06:08.7,LA,VERIFIED
PRD-9417,Component-9417,S1,TX00733,06:08.7,SF,VERIFIED
PRD-9114,Component-9114,S7,TX00734,06:08.7,LA,FLAGGED
PRD-9616,Component-9616,S7,TX00735,06:08.7,NY,FLAGGED
PRD-9902,Component-9902,S10,TX00736,06:08.7,NY,VERIFIED
PRD-9195,Component-9195,S8,TX00737,06:08.7,Chicago,FLAGGED
PRD-9825,Component-9825,S5,TX00738,06:08.7,NY,FLAGGED
PRD-9500,Component-9500,S10,TX00739,06:08.7,Chicago,VERIFIED
PRD-9625,Component-9625,S5,TX00740,06:08.7,Chicago,FLAGGED
PRD-9492,Component-9492,S5,TX00741,06:08.7,Chicago,FLAGGED
PRD-9074,Component-9074,S1,TX00742,06:08.7,NY,FLAGGED
PRD-9412,Component-9412,S10,TX00743,06:08.7,NY,FLAGGED
PRD-9375,Component-9375,S5,TX00744,06:08.7,SF,FLAGGED
